radio,mcc,mnc,area,cid,lon,lat,range
UMTS,605,1,22101,7357333,9.8595428466797,37.280044555664,1000
UMTS,605,1,22101,7357336,9.8595428466797,37.280044555664,1000
UMTS,605,1,22101,7357332,9.8595428466797,37.280044555664,1000
UMTS,605,1,10005,77808,10.221942,36.750838,1167
UMTS,605,1,10018,141363,10.219345092773,36.738967895508,1000
UMTS,605,1,10018,142254,10.209732055664,36.733474731445,1000
UMTS,605,1,10005,10191,10.238571166992001,36.748580932617,1000
GSM,605,1,10005,11012,10.242691040039,36.751327514648,1000
GSM,605,1,22103,15456,10.179245,37.166885,1000
UMTS,605,1,55301,33513509,10.7574,34.728745,1000
UMTS,605,1,22102,7355276,9.7798919677734,37.109756469727,1000
UMTS,605,1,22103,7371915,10.088882446289,37.038345336914,1000
UMTS,605,1,22103,7355485,10.183639526367001,37.168807983398,1000
GSM,605,1,33401,30173,9.6727752685547,36.20475769043,1000
GSM,605,1,55701,59971,10.110855102539,33.867416381836,1000
UMTS,605,1,10021,143524,10.301742553711,36.495895385742,1000
UMTS,605,1,55901,33544146,8.226013,33.991699,1000
GSM,605,1,10006,271,10.179062,36.81221,1000
GSM,605,1,10006,274,10.17902,36.811503,1000
UMTS,605,1,55701,33547055,10.03532409668,33.914108276367,1000
UMTS,605,1,10017,7278886,10.14518737793,36.825485229492,1000
UMTS,605,1,10017,7280076,10.138320922852,36.807632446289,1000
UMTS,605,1,10017,7280436,10.138320922852,36.807632446289,1000
UMTS,605,1,10017,7276801,10.149994,36.828232,1000
UMTS,605,1,10017,7278996,10.156173706055,36.830978393555,1000
UMTS,605,1,10006,71926,10.165786743164,36.811752319336,1000
UMTS,605,1,10017,7276805,10.156173706055,36.822738647461,1000
UMTS,605,1,10017,7280766,10.14518737793,36.825485229492,1000
UMTS,605,1,10017,7274893,10.156173706055,36.830978393555,1000
UMTS,605,1,10006,65803,10.161666870117001,36.809005737305,1000
UMTS,605,1,10017,7280636,10.136947631836,36.809005737305,1000
UMTS,605,1,10012,7283553,10.174026489257999,36.843338012695,1000
UMTS,605,1,10017,7276798,10.149994,36.824112,1000
UMTS,605,1,10017,7274968,10.14518737793,36.825485229492,1000
UMTS,605,1,55203,32870598,10.793380737305,35.691146850586,1000
GSM,605,1,33101,22882,9.187088,36.79985,1941
GSM,605,1,10001,363,10.185868,36.78858,6676
GSM,605,1,33101,25001,9.1838836669922,36.769180297852,1000
UMTS,605,1,10001,70366,10.146560668945,36.795272827148,1000
UMTS,605,1,33301,7376584,8.7059783935547,36.175918579102,1000
UMTS,605,1,55203,32876575,10.66291809082,35.717239379883,1000
UMTS,605,1,55701,33547052,10.03532409668,33.914108276367,1000
UMTS,605,1,10001,67278,10.189133,36.778107,1000
UMTS,605,1,10015,7287487,9.947433,36.823655,2139
GSM,605,1,55303,46771,10.879033,34.994411,160062
UMTS,605,1,55701,33547047,10.03532409668,33.914108276367,1000
UMTS,605,1,10002,67855,10.304489135742001,36.888656616211,1000
UMTS,605,1,55701,33546573,10.089157,33.869339000000004,1000
UMTS,605,1,55701,33546567,10.091629,33.86673,1000
UMTS,605,1,10019,7282303,10.110168,36.830978,1000
UMTS,605,1,22103,7355491,10.192566,37.168808,1000
UMTS,605,1,10001,67284,10.187759,36.777077,1000
UMTS,605,1,10013,185353,10.385513305664,36.707382202148,1000
UMTS,605,1,10001,70549,10.18913269043,36.77604675293,1000
UMTS,605,1,10015,7287281,9.836884,36.776733,1000
UMTS,605,1,10016,7284466,10.202865600586,36.857070922852,1000
GSM,605,1,10018,1042,10.337448120117001,36.667556762695,1000
GSM,605,1,55202,43543,10.768661499022999,35.464553833008,1000
GSM,605,1,10015,12801,9.885608,36.802148,6533
LTE,605,1,22202,469507,10.51872253418,36.373672485352,1000
LTE,605,1,22202,450054,10.540009,36.384316,1000
LTE,605,1,55201,1090051,10.774841,35.770798,1000
LTE,605,1,55203,1091590,10.701370239257999,35.773544311523,1000
LTE,605,1,22204,460034,10.563736,36.495743,1000
LTE,605,1,22204,460035,10.545884,36.526871,1991
LTE,605,1,22202,450052,10.547561645507999,36.397018432617,1000
LTE,605,1,55403,1231619,10.657424926757999,35.796890258789,1000
UMTS,605,1,22204,170665,10.478439,36.588821,1000
UMTS,605,1,22202,148655,10.535202026367001,36.387405395508,1000
UMTS,605,1,55203,32878126,10.733642,35.755692,1000
UMTS,605,1,10021,141136,10.309982299805,36.690902709961,1000
UMTS,605,1,22204,155822,10.49263,36.580582,1000
UMTS,605,1,55403,32863067,10.664291381836,35.795516967773,1000
UMTS,605,1,22204,149122,10.447311401367001,36.603012084961,1000
UMTS,605,1,55203,32878216,10.689011,35.772858,1000
UMTS,605,1,10021,142060,10.320511,36.682663,1000
UMTS,605,1,10021,143562,10.290756225586,36.706008911133,1000
UMTS,605,1,55202,32877085,10.77278137207,35.461807250977,1000
UMTS,605,1,10021,185585,10.268783569336,36.716995239258,1000
UMTS,605,1,22202,149152,10.554428100586,36.406631469727,1000
UMTS,605,1,22102,7356372,9.675522,37.043839,1000
UMTS,605,1,22202,153552,10.539321899414,36.391525268555,1000
UMTS,605,1,55201,32876066,10.800247192383,35.772171020508,1000
GSM,605,1,22202,17552,10.549637,36.427576,17809
UMTS,605,1,10005,75892,10.247649,36.744098,1240
UMTS,605,1,55901,33544016,8.2239532470703,33.991012573242,1000
UMTS,605,1,55301,33535169,10.792007446289,34.772415161133,1000
GSM,605,1,55305,45534,10.712356567382999,34.753189086914,1000
GSM,605,1,44101,32635,10.071716,35.666428,1000
GSM,605,1,55202,43194,10.817413,35.632782,1000
UMTS,605,1,55301,33534953,11.205368041992,34.702377319336,1000
GSM,605,1,22101,15125,9.856422,37.28246,1000
UMTS,605,1,22101,7357526,9.871102,37.273423,2349
UMTS,605,1,22101,7355160,9.861603,37.284851,1000
UMTS,605,1,10004,67184,10.275948,36.850631,1000
GSM,605,1,10003,8175,10.240631,36.874237,1000
GSM,605,1,10016,7891,10.224838,36.868057,1000
UMTS,605,1,10016,7282656,10.174026489257999,36.890029907227,1000
UMTS,605,1,22101,7355159,9.862289,37.284164,1000
GSM,605,1,10021,10034,10.26123,36.712875,1000
GSM,605,1,10016,7613,10.203323,36.858444,1000
UMTS,605,1,22103,7349116,10.163593,37.019394,8593
UMTS,605,1,10016,7283409,10.206985473632999,36.861190795898,1000
UMTS,605,1,10011,7287036,10.108566,36.800766,1000
UMTS,605,1,33011,7294705,10.071031,36.132432,2395
GSM,605,1,10006,759,10.178146362305,36.806259155273,1000
UMTS,605,1,10004,67581,10.305176,36.815186,1000
UMTS,605,1,55302,33534007,10.739822387695,34.717483520508,1000
UMTS,605,1,10004,66005,10.305405,36.814041,1000
GSM,605,1,55304,45586,10.498123168945,34.523849487305,1000
GSM,605,1,10013,11123,10.407485961914,36.704635620117,1000
UMTS,605,1,10013,142212,10.407485961914,36.704635620117,1000
UMTS,605,1,10013,142201,10.407485961914,36.704635620117,1000
UMTS,605,1,10013,142195,10.414009,36.702576,1000
UMTS,605,1,55304,33535293,10.656051635742001,34.643325805664,1000
UMTS,605,1,55304,33534896,10.033950805664,33.930587768555,1000
UMTS,605,1,22103,7355872,10.183639526367001,37.168807983398,1000
GSM,605,1,22103,15451,10.194626,37.168808,1000
UMTS,605,1,55701,33546544,10.122756,33.856888,1876
UMTS,605,1,22201,170955,10.899124145508,35.670547485352,1000
GSM,605,1,44201,35163,9.101487,35.248261,1440
UMTS,605,1,44201,7375392,8.550107,35.63759,5485
UMTS,605,1,55901,33546286,8.1291961669922,33.925094604492,1000
UMTS,605,1,22101,7355650,9.9556732177734,37.186660766602,1000
UMTS,605,1,10015,7287280,9.834366,36.836929,1000
UMTS,605,1,22101,7356382,9.9556732177734,37.186660766602,1000
UMTS,605,1,55301,33535185,10.75080871582,34.751815795898,1000
UMTS,605,1,22101,7356952,9.9556732177734,37.186660766602,1000
GSM,605,1,22103,15403,9.966008,37.200182,16328
GSM,605,1,22103,15625,9.939468,37.169359,2580
UMTS,605,1,22101,7374655,9.884811,37.264114,1000
UMTS,605,1,55202,32876373,10.892258,35.642258,1000
UMTS,605,1,22103,7355430,10.072404,36.982727,1202
UMTS,605,1,22204,150952,10.488510131836,36.699142456055,1000
GSM,605,1,33401,30053,9.3624114990234,36.08528137207,1000
UMTS,605,1,10011,7281673,10.10376,36.780624,3005
GSM,605,1,10015,15756,9.79018,36.81039000000001,4996
UMTS,605,1,55201,32877946,10.701370239257999,35.759811401367,1000
GSM,605,1,33301,27612,8.821335000000003,35.942459,1000
GSM,605,1,55601,60472,10.843504,33.797379,3389
GSM,605,1,10011,12624,10.117035,36.801453,1000
GSM,605,1,10015,12991,9.921799,36.818619,1000
GSM,605,1,10014,7591,10.120811,36.860161,1615
UMTS,605,1,10012,7275700,10.216598510742001,36.848831176758,1000
UMTS,605,1,10006,70099,10.173798,36.813126,1000
GSM,605,1,55305,47072,10.735702514648,34.760055541992,1000
GSM,605,1,10005,10316,10.229988,36.762658,2489
GSM,605,1,10004,1643,10.282516479492001,36.855697631836,1000
UMTS,605,1,44201,7375106,8.8515472412109,35.167922973633,1000
UMTS,605,1,44201,7377526,8.8515472412109,35.167922973633,1000
UMTS,605,1,10012,7280056,10.183639526367001,36.846084594727,1000
UMTS,605,1,10012,7282716,10.197372,36.847,1000
UMTS,605,1,22011,7366252,8.75885,36.955261,1000
GSM,605,1,10017,491,10.132828,36.833038,1000
UMTS,605,1,10019,7276960,10.132827758789,36.835098266602,1000
UMTS,605,1,10017,7276904,10.135574,36.835098,1000
UMTS,605,1,10019,7279647,10.34294128418,36.663436889648,1000
UMTS,605,1,10017,7274993,10.132827758789,36.83235168457,1000
UMTS,605,1,10019,7278586,10.132827758789,36.833724975586,1000
UMTS,605,1,55701,33546566,10.094728,33.866091,1000
GSM,605,1,55202,43432,10.956802368164,35.644454956055,1000
GSM,605,1,10017,494,10.135422,36.834946,1000
GSM,605,1,55202,42854,10.896378,35.635872,1000
GSM,605,1,10019,2464,10.158920288086,36.817245483398,1000
LTE,605,1,22203,455429,10.733414,36.444168,1000
UMTS,605,1,22011,7365110,8.7609100341797,36.95182800293,1000
UMTS,605,1,55202,32876414,10.897750854492,35.63346862793,1000
UMTS,605,1,22011,7366543,8.7622833251953,36.953201293945,1000
UMTS,605,1,22011,7366654,8.7609100341797,36.953201293945,1000
UMTS,605,1,55202,32876424,10.871658325195,35.544204711914,1000
UMTS,605,1,55202,32876915,10.896378,35.638962,1000
UMTS,605,1,55202,32876415,10.897750854492,35.636215209961,1000
UMTS,605,1,22204,170697,10.484390258789,36.697769165039,1000
UMTS,605,1,55202,32877110,10.881271362305,35.665054321289,1000
UMTS,605,1,55202,32877112,10.873717999999998,35.668831,1000
UMTS,605,1,44102,33521449,10.071029663086,35.666427612305,1000
UMTS,605,1,55202,32876452,10.937576293945,35.662307739258,1000
GSM,605,1,55202,42932,10.896377563477001,35.394515991211,1000
GSM,605,1,55202,42935,10.961321,35.541009,17319
UMTS,605,1,22101,7374835,9.9556732177734,37.186660766602,1000
LTE,605,1,22201,464398,10.922470092772999,35.665054321289,1000
UMTS,605,1,22201,150843,11.095504760742,36.848831176758,1000
UMTS,605,1,55101,33539024,8.8062286376953,34.396133422852,1000
UMTS,605,1,55101,33539343,8.8062286376953,34.396133422852,1000
GSM,605,1,55101,50083,8.780685,34.4431,1000
UMTS,605,1,10018,133636,10.185012817382999,36.752700805664,1000
UMTS,605,1,22204,170705,10.447311401367001,36.695022583008,1000
UMTS,605,1,10001,70278,10.183639526367001,36.767807006836,1000
UMTS,605,1,10018,136062,10.186386108398,36.759567260742,1000
UMTS,605,1,10018,133637,10.186386108398,36.759567260742,1000
UMTS,605,1,10018,141950,10.125276,36.794587,1351
UMTS,605,1,10001,66375,10.183639526367001,36.767807006836,1000
UMTS,605,1,10001,66371,10.189133,36.762314,1000
UMTS,605,1,10018,141409,10.176773071289,36.743087768555,1000
UMTS,605,1,10018,141947,10.114974975586,36.803512573242,1000
UMTS,605,1,10018,141411,10.20149230957,36.715621948242,1000
UMTS,605,1,10005,71069,10.187703,36.754912,1000
UMTS,605,1,10001,66366,10.183182,36.772385,1000
UMTS,605,1,10001,66369,10.183639526367001,36.767807006836,1000
UMTS,605,1,10005,68316,10.180892944336,36.725234985352,1000
UMTS,605,1,10001,66372,10.183639526367001,36.769180297852,1000
UMTS,605,1,10018,141955,10.21110534668,36.712875366211,1000
GSM,605,1,10019,12902,10.071029663086,36.824111938477,1000
UMTS,605,1,55701,33547356,10.093002,33.881424,1000
UMTS,605,1,10005,78050,10.252997,36.748357,1088
UMTS,605,1,22101,7374556,9.9227142333984,37.22785949707,1000
LTE,605,1,10011,323077,10.106735,36.795273,1000
UMTS,605,1,10011,7287068,10.112228393555,36.802139282227,1000
UMTS,605,1,10002,69526,10.319595336914,36.87629699707,1000
UMTS,605,1,55701,33547968,10.116348266602,33.849563598633,1000
UMTS,605,1,10002,70060,10.31135559082,36.873550415039,1000
UMTS,605,1,44302,7378032,9.4722747802734,35.03059387207,1000
UMTS,605,1,55701,33546473,10.119782,33.84407,1000
UMTS,605,1,22102,7355581,9.6837615966797,37.045211791992,1000
UMTS,605,1,55701,33546538,10.116348266602,33.848190307617,1000
GSM,605,1,55302,46713,10.899124,34.674225,1000
UMTS,605,1,44102,33521515,10.099868774414,35.673294067383,1000
UMTS,605,1,10004,66895,10.300974,36.837347,1000
UMTS,605,1,10004,67813,10.280456,36.830292,1933
UMTS,605,1,10016,7283209,10.180892944336,36.859817504883,1000
UMTS,605,1,44102,33521507,10.108003,35.677414,1000
UMTS,605,1,10019,7283077,10.06965637207,36.707382202148,1000
UMTS,605,1,55501,32875239,11.044692993164,35.604629516602,1000
GSM,605,1,55303,45024,10.77278137207,34.795761108398,1000
UMTS,605,1,22101,7355161,9.8595428466797,37.280044555664,1000
UMTS,605,1,22103,7349062,10.088882446289,37.038345336914,1000
UMTS,605,1,55601,33550054,9.9900054931641,34.148941040039,1000
UMTS,605,1,22102,7355689,9.2923736572266,37.03971862793,1000
UMTS,605,1,22102,7355554,9.2923736572266,37.03971862793,1000
UMTS,605,1,10017,7280146,10.133057,36.836929,1000
UMTS,605,1,44302,7377745,9.599442,34.602127,1000
LTE,605,1,10017,15878,10.11599,36.812171,1000
LTE,605,1,10019,16390,10.095748901367001,36.817245483398,1000
UMTS,605,1,55203,32878206,10.689286,35.78508,1630
UMTS,605,1,10012,7277451,10.210243,36.846655,1000
GSM,605,1,10012,7636,10.181351,36.85707100000001,1000
GSM,605,1,10018,10732,10.1651,36.694336,1000
UMTS,605,1,10003,73738,10.23307800293,36.877670288086,1000
UMTS,605,1,10003,73741,10.23307800293,36.877670288086,1000
UMTS,605,1,22204,170778,10.595626831055,36.651077270508,1000
UMTS,605,1,22204,170775,10.595626831055,36.651077270508,1000
GSM,605,1,55101,50126,8.7746429443359,34.420852661133,1000
UMTS,605,1,33101,7362639,9.6233367919922,36.598892211914,1000
GSM,605,1,10004,1642,10.281378,36.847383,1000
UMTS,605,1,44302,7377695,9.8430633544922,34.581527709961,1000
UMTS,605,1,10017,7276580,10.133612,36.837452,1000
UMTS,605,1,10004,67665,10.316848754882999,36.836471557617,1000
GSM,605,1,10006,1713,10.178833,36.80917700000001,1000
UMTS,605,1,22101,7357152,9.9556732177734,37.186660766602,1000
UMTS,605,1,10016,7282205,10.18913269043,36.865310668945,1000
UMTS,605,1,55303,33534476,10.916932,35.050532000000004,8862
UMTS,605,1,10002,72417,10.314102172852,36.874923706055,1000
UMTS,605,1,44102,33521565,10.071029663086,35.666427612305,1000
GSM,605,1,10002,1562,10.320969,36.874924,1000
UMTS,605,1,55101,33539185,9.5999908447266,34.602127075195,1000
UMTS,605,1,10011,7277247,10.114288,36.770554,1000
GSM,605,1,10011,2752,10.112228,36.76918,1000
LTE,605,1,55202,1095939,10.876465,35.66780100000001,1000
UMTS,605,1,55202,32878426,10.872345,35.670891,1000
UMTS,605,1,55202,32878296,10.879898071289,35.666427612305,1000
UMTS,605,1,55202,32877107,10.881271362305,35.665054321289,1000
GSM,605,1,55801,62621,10.443649,32.929917,1575
GSM,605,1,22201,18143,10.991821,36.780167,1000
UMTS,605,1,55701,33547050,10.038071,33.905182,1024
UMTS,605,1,22103,7374206,10.120468139648,37.216873168945,1000
UMTS,605,1,44201,7375359,8.8542938232422,35.174789428711,1000
UMTS,605,1,55601,33548985,10.868911743164,33.837203979492,1000
UMTS,605,1,55901,33540940,8.1250762939453,33.922348022461,1000
GSM,605,1,10011,984,10.113144,36.780624,1000
UMTS,605,1,55701,33547276,10.055923461914,33.86604309082,1000
UMTS,605,1,55601,33551313,9.996872,34.020538,1000
UMTS,605,1,55302,33536086,10.704116821289,34.728469848633,1000
GSM,605,1,22102,15281,9.7949981689453,37.156448364258,1000
GSM,605,1,22102,16072,9.792252,37.156448,1000
UMTS,605,1,55702,33548048,10.264663696289,33.701248168945,1000
UMTS,605,1,22102,7356107,9.9584197998047,37.179794311523,1000
UMTS,605,1,22102,7356110,9.7949981689453,37.156448364258,1000
UMTS,605,1,55601,33550606,9.9941253662109,34.021224975586,1000
UMTS,605,1,22102,7355319,9.7949981689453,37.156448364258,1000
UMTS,605,1,55202,32876896,10.971798,35.636916,1000
UMTS,605,1,55202,32876939,10.963668823242,35.649948120117,1000
UMTS,605,1,10015,7275214,10.090255737305,36.77604675293,1000
UMTS,605,1,55202,32877496,10.969161987305,35.638961791992,1000
UMTS,605,1,55202,32876467,10.971908569336,35.636215209961,1000
UMTS,605,1,10015,7276554,10.090258,36.770555,1923
GSM,605,1,22103,15601,10.117721557617001,37.065811157227,1000
GSM,605,1,22204,17991,10.439071655273,36.695022583008,1000
GSM,605,1,55303,47002,10.767976,34.809494,1589
LTE,605,1,55202,1098243,10.982895,35.623169,1000
UMTS,605,1,44302,7379205,9.5986175537109,34.602127075195,1000
UMTS,605,1,44302,7379204,9.601639,34.603226,1000
GSM,605,1,55306,45243,10.761795043945,34.772415161133,1000
GSM,605,1,22201,18146,10.990238,36.779885,1000
UMTS,605,1,55101,33538963,8.787410000000001,34.432002000000004,1000
GSM,605,1,55301,45332,10.741195678711,34.73258972168,1000
UMTS,605,1,55501,32875047,11.06803894043,35.504379272461,1000
UMTS,605,1,55501,32875219,11.039199829102001,35.51399230957,1000
UMTS,605,1,22101,7374546,9.8595428466797,37.280044555664,1000
GSM,605,1,55302,46464,10.797866,34.700006,12934
UMTS,605,1,22101,7355863,9.8746490478516,37.27180480957,1000
UMTS,605,1,22101,7355199,9.8760223388672,37.28141784668,1000
UMTS,605,1,55601,33548963,10.905990600586,33.90998840332,1000
GSM,605,1,22101,15766,9.7922515869141,37.155075073242,1000
GSM,605,1,22101,15586,9.792252,37.155991,1000
GSM,605,1,55202,42783,10.881959,35.681534,1464
UMTS,605,1,55303,33534925,10.879033,34.994411,160062
GSM,605,1,55601,60061,10.905990600586,33.90998840332,1000
GSM,605,1,55601,60045,10.903244,33.905869,1000
UMTS,605,1,55601,33548944,10.905304,33.910675,1000
UMTS,605,1,55201,32876133,10.822043,35.767142,1000
UMTS,605,1,55601,33551327,10.903587,33.908272,1000
UMTS,605,1,10019,7283226,10.114974975586,36.839218139648,1000
UMTS,605,1,10015,7287493,9.9158477783203,36.817245483398,1000
UMTS,605,1,10015,7287300,9.84581,36.815872,1097
UMTS,605,1,55601,33548945,10.90461730957,33.90998840332,1000
UMTS,605,1,55601,33550996,10.774154663086,33.871536254883,1000
GSM,605,1,10001,2364,10.181221,36.799225,1000
UMTS,605,1,22101,7356087,9.8677825927734,37.274551391602,1000
UMTS,605,1,10005,119747,10.342921,36.800093,5936
GSM,605,1,33011,21195,9.918594,36.392441,1000
UMTS,605,1,33011,7294555,10.141754,36.403885,1000
UMTS,605,1,33101,7362929,9.723133,36.68541,5018
UMTS,605,1,55702,33546744,10.264663696289,33.701248168945,1000
GSM,605,1,55203,43056,10.74852,35.625229,1000
UMTS,605,1,10005,75658,10.222091674805,36.751327514648,1000
UMTS,605,1,22201,149779,10.857925415039,36.572799682617,1000
UMTS,605,1,10005,119687,10.252631,36.749224,1000
UMTS,605,1,10019,7288076,10.099868774414,36.809005737305,1000
GSM,605,1,10011,13073,10.103988647461,36.809005737305,1000
GSM,605,1,10019,13015,10.103988647461,36.809005737305,1000
GSM,605,1,10011,13076,10.103988647461,36.809005737305,1000
GSM,605,1,10019,12922,10.103988647461,36.809005737305,1000
GSM,605,1,10011,14904,10.103988647461,36.809005737305,1000
GSM,605,1,10011,14901,10.103988647461,36.809005737305,1000
GSM,605,1,10003,1983,10.233765,36.876984,1000
GSM,605,1,10003,7884,10.233078,36.876984,1000
GSM,605,1,10003,7291,10.23307800293,36.87629699707,1000
UMTS,605,1,55701,33547246,10.075149536132999,33.900375366211,1000
UMTS,605,1,55303,33544826,10.761795043945,34.76692199707,1000
UMTS,605,1,33011,7294698,10.087509155273,36.114120483398,1000
UMTS,605,1,55202,32876281,10.840072631836,35.674667358398,1000
UMTS,605,1,55202,32876936,10.840073,35.675354,1000
GSM,605,1,55302,45082,10.737075805664,34.713363647461,1000
GSM,605,1,10012,8964,10.202522,36.847801,1415
UMTS,605,1,55202,32876315,10.888137817383,35.666427612305,1000
UMTS,605,1,55101,33538993,8.789749,34.427032000000004,1000
GSM,605,1,55303,46361,10.987952,34.25817,77596
UMTS,605,1,10002,72733,10.312042,36.884537,1000
UMTS,605,1,55601,33549154,10.905304,33.907242,1000
GSM,605,1,10015,13094,10.034637,36.840591,1000
